CarID,Manufacturer,Model,Engine size,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerID
C32524,Ford,Mondeo,1.4,Diesel,2010,58274,15324,35
C11226,Toyota,Prius,1.8,Hybrid,1995,217181,2185,31
C07021,Ford,Mondeo,1.8,Diesel,2009,89024,13204,14
C40072,VW,Passat,1.6,Diesel,1999,105224,6004,1
C03443,Toyota,RAV4,2.4,Petrol,2000,145425,6384,25
C00632,VW,Passat,1.4,Diesel,2004,80705,9344,50
C26318,Toyota,Yaris,1.2,Petrol,2006,95554,6465,28
C49899,BMW,Z4,2.2,Petrol,2013,24019,30580,45
C37248,Ford,Fiesta,1.0,Petrol,2011,97201,7029,13
C20195,Ford,Mondeo,1.4,Diesel,2010,120547,9858,4
C27569,Ford,Mondeo,2.0,Diesel,1992,127971,3350,42
C00601,Ford,Mondeo,1.8,Diesel,2014,38215,25681,27
C38877,VW,Polo,1.6,Petrol,1991,179442,1249,8
C47885,Toyota,Prius,1.8,Hybrid,1995,137909,4296,23
C09546,Ford,Mondeo,1.4,Diesel,2009,56376,14510,20
C26013,Porsche,718 Cayman,2.4,Petrol,2009,36273,27572,42
C17234,Ford,Fiesta,1.0,Petrol,2019,13316,20377,45
C44512,Toyota,Prius,1.4,Hybrid,1991,199246,1731,48
C39582,VW,Polo,1.4,Diesel,1996,118089,2821,28
C07946,Toyota,Prius,1.0,Hybrid,1998,115800,4648,3
C45504,Ford,Focus,1.0,Hybrid,2007,99648,9203,20
C24353,Ford,Mondeo,1.8,Hybrid,2002,103743,8507,5
C25894,Ford,Fiesta,1.0,Petrol,2018,26145,17766,17
C20038,Toyota,Yaris,1.4,Petrol,1997,157181,2372,11
C17713,Toyota,Prius,1.8,Hybrid,1998,128605,5649,36
C18181,VW,Passat,1.8,Diesel,2001,158369,4787,11
C31858,Ford,Focus,1.6,Petrol,1990,234782,1010,5
C04220,BMW,M5,5.0,Petrol,2003,80926,29863,29
C33198,VW,Polo,1.2,Diesel,1999,63052,4719,8
C00920,Ford,Mondeo,1.6,Diesel,2017,70518,24108,43
C15527,VW,Passat,1.8,Diesel,2005,140179,7251,25
C12349,BMW,X3,2.0,Petrol,2015,50003,29999,49
C08855,Ford,Focus,2.0,Petrol,1998,141103,4328,32
C18999,Ford,Fiesta,1.2,Petrol,2017,43949,16401,10
C09427,Toyota,Prius,1.8,Hybrid,2015,47723,31029,43
C08944,Ford,Focus,1.6,Petrol,2008,56054,13977,27
C32236,Ford,Mondeo,2.0,Diesel,1994,215480,1827,5
C35582,Ford,Focus,1.8,Petrol,2012,84597,15992,26
C39118,Toyota,Yaris,1.2,Hybrid,2016,32612,22806,16
C27629,Ford,Fiesta,1.4,Petrol,2004,172264,2879,14
C39361,VW,Polo,1.0,Petrol,2007,59793,7143,3
C00905,BMW,Z4,2.2,Petrol,2014,49329,28150,13
C17412,Toyota,RAV4,2.0,Petrol,2019,36196,44839,44
C32072,Toyota,Prius,1.8,Hybrid,1994,190553,2587,40
C26434,Ford,Fiesta,1.4,Petrol,2007,160873,3870,35
C42025,Toyota,Yaris,1.2,Hybrid,2008,121178,7321,15
C08958,Ford,Fiesta,1.2,Petrol,2017,53639,15445,46
C29132,Ford,Mondeo,1.6,Diesel,2002,150403,4876,24
C44497,Toyota,RAV4,2.0,Hybrid,1992,164144,3516,41
C10539,Ford,Focus,1.8,Petrol,2013,52223,21197,11
C31184,VW,Golf,1.4,Diesel,2009,70679,11203,10
C03319,Toyota,Yaris,1.4,Hybrid,2010,82394,12011,15
C34639,BMW,X3,3.0,Diesel,1995,114196,6517,48
C00158,BMW,X3,3.0,Petrol,2008,20860,27342,2
C46259,Toyota,Yaris,1.0,Hybrid,2014,54799,15922,9
C04326,VW,Passat,1.6,Diesel,1999,163299,3791,38
C18624,VW,Polo,1.2,Petrol,1990,294649,354,33
C26952,VW,Golf,2.0,Diesel,2001,161736,3937,21
C05074,Ford,Fiesta,1.4,Petrol,2003,147231,3317,3
C00597,Toyota,RAV4,2.0,Hybrid,2000,115704,8835,19
C33832,Toyota,Prius,1.8,Hybrid,2017,55184,33837,2
C08340,Ford,Fiesta,1.0,Petrol,1997,120755,2317,44
C22082,Toyota,Yaris,1.2,Hybrid,2000,142993,3615,8
C23884,Ford,Focus,2.0,Petrol,2000,163330,4121,17
C05435,VW,Passat,1.6,Diesel,1999,162607,3813,21
C27647,Toyota,RAV4,2.2,Hybrid,1990,188756,2615,33
C37437,Toyota,Prius,1.0,Hybrid,2013,47134,20314,38
C16469,Toyota,Prius,1.4,Hybrid,2022,4198,55787,4
C12924,Ford,Fiesta,1.2,Petrol,2018,16587,20519,12
C48135,VW,Golf,2.0,Diesel,2018,29435,31536,11
C10545,Toyota,Prius,1.8,Hybrid,2002,151113,6157,15
C01479,VW,Passat,1.4,Petrol,1993,226687,1301,15
C47980,BMW,M5,5.0,Petrol,1992,155174,8140,13
C22307,VW,Polo,1.6,Petrol,2007,112748,6229,43
C32498,VW,Passat,1.4,Diesel,1993,249377,1109,44
C10114,Toyota,Yaris,1.4,Petrol,2011,62733,12215,47
C12681,Ford,Focus,2.0,Diesel,2004,164084,5614,22
C07708,Ford,Focus,1.8,Petrol,2015,51817,24282,22
C33180,VW,Polo,1.2,Petrol,2009,106681,6451,25
C22198,Toyota,RAV4,1.8,Petrol,2016,27326,36662,21
C00309,Toyota,Prius,1.0,Hybrid,2007,61357,12446,22
C39879,Ford,Fiesta,1.4,Petrol,1991,176557,1167,5
C00472,Ford,Fiesta,1.2,Petrol,1998,156867,2033,40
C41683,BMW,Z4,3.0,Petrol,1993,206429,2407,15
C18336,Toyota,Prius,1.0,Hybrid,2017,47094,26529,39
C13361,VW,Passat,2.0,Diesel,2013,74550,21227,26
C42884,VW,Polo,1.6,Petrol,2007,77115,8053,19
C16615,BMW,X3,2.4,Diesel,1989,84460,4853,42
C45199,Ford,Focus,1.0,Petrol,2012,41645,15774,1
C24479,VW,Polo,2.0,Petrol,2019,22294,28166,35
C09241,Ford,Mondeo,1.6,Diesel,2010,35217,18876,29
C30460,Porsche,911,2.6,Petrol,1998,227471,5525,10
C37831,VW,Polo,1.6,Petrol,1995,89966,3308,39
C13481,Ford,Focus,1.0,Diesel,1993,241978,959,45
C41063,Toyota,Yaris,1.0,Hybrid,2005,105831,6145,33
C15279,Ford,Fiesta,1.0,Petrol,2011,54276,9413,37
C05083,VW,Golf,1.8,Petrol,1992,168003,1852,45
C17688,Ford,Fiesta,1.2,Petrol,1996,205912,1167,27
C36543,VW,Polo,1.0,Diesel,1994,200451,1055,15
C38417,Ford,Mondeo,1.6,Diesel,1990,228544,1112,10
C09566,Toyota,Yaris,1.4,Hybrid,2007,103282,8467,45
C09688,Porsche,911,2.6,Petrol,1998,158472,10081,2
C20259,Toyota,Prius,1.8,Hybrid,2001,33991,13251,32
C12234,Ford,Fiesta,1.4,Petrol,1987,271135,381,44
C28537,Toyota,Yaris,1.2,Hybrid,1986,270674,460,36
C01271,Ford,Mondeo,1.6,Hybrid,2018,21913,39675,17
C42366,Toyota,RAV4,1.8,Hybrid,2002,83878,12082,41
C32419,Toyota,Yaris,1.0,Petrol,2011,76532,9415,39
C16225,VW,Passat,2.0,Diesel,2011,58938,20596,41
C46620,Porsche,Cayenne,3.5,Diesel,2002,144029,12115,49
C14199,VW,Polo,1.6,Petrol,1992,173325,1406,47
C09807,Toyota,RAV4,2.0,Hybrid,2005,32009,21683,32
C15743,VW,Passat,2.0,Petrol,2018,24628,38466,10
C48599,Ford,Focus,1.4,Petrol,2002,156230,4179,45
C18057,Ford,Focus,1.0,Petrol,1990,269688,578,8
C01340,VW,Golf,1.4,Petrol,1999,132961,3469,39
C48284,BMW,Z4,2.4,Petrol,1990,188906,2056,5
C23932,Ford,Mondeo,1.6,Hybrid,2013,71222,21004,27
C27139,VW,Passat,1.4,Diesel,1998,135760,4154,14
C16420,Ford,Fiesta,1.2,Diesel,1987,86396,1763,22
C49258,Porsche,911,3.5,Petrol,2003,61024,33775,9
C32897,Ford,Fiesta,1.4,Diesel,2016,32884,18585,16
C14789,Ford,Fiesta,1.2,Diesel,1996,93134,3063,16
C19261,Toyota,Prius,1.4,Hybrid,2014,24430,29366,41
C08621,Toyota,RAV4,2.4,Hybrid,2002,88543,13502,39
C23541,Toyota,RAV4,2.4,Hybrid,1992,235899,2049,2
C31887,VW,Golf,1.8,Petrol,1985,207159,827,40
C38391,VW,Passat,1.8,Diesel,1989,188587,1664,25
C40082,VW,Polo,2.0,Petrol,1986,249553,534,18
C37833,Toyota,Prius,1.0,Hybrid,2018,22049,32836,27
C05402,VW,Polo,1.2,Petrol,2011,65567,9839,45
C47221,BMW,Z4,2.4,Petrol,2016,27660,38218,41
C00097,Ford,Focus,2.0,Petrol,2002,180048,4086,4
C37193,Porsche,911,3.0,Petrol,2020,9676,131291,27
C18005,Ford,Mondeo,1.6,Diesel,2000,141554,4585,36
C24629,VW,Polo,1.0,Petrol,2004,90345,4752,46
C04914,VW,Polo,1.4,Petrol,2001,141827,3112,21
C05629,VW,Polo,1.6,Petrol,2002,207473,2036,43
C49793,VW,Passat,1.4,Diesel,2020,16114,40466,39
C43120,Ford,Mondeo,1.4,Petrol,2011,46825,16764,19
C24056,Ford,Focus,1.6,Petrol,2000,43362,8872,16
C45534,Toyota,Prius,1.0,Hybrid,2011,60502,16339,1
C14523,VW,Golf,1.6,Petrol,1992,240616,919,20
C49289,Ford,Fiesta,1.2,Petrol,1994,154176,1592,10
C01772,VW,Passat,1.6,Diesel,2004,138758,6469,25
C34597,Toyota,Yaris,1.2,Hybrid,1991,284360,565,40
C42946,Ford,Fiesta,1.0,Petrol,1988,265110,364,28
C47435,Toyota,Prius,1.4,Hybrid,2020,13011,46630,29
C34001,Ford,Mondeo,2.0,Diesel,2000,224177,2521,50
C26657,Toyota,RAV4,2.4,Hybrid,1997,101392,8818,19
C03350,Toyota,Prius,1.0,Hybrid,2015,31595,25468,20
C42086,VW,Golf,2.0,Petrol,2013,54031,18555,15
C29089,VW,Passat,1.4,Diesel,2014,60836,20791,24
C14051,VW,Polo,1.2,Petrol,1994,150099,1689,36
C37989,Ford,Fiesta,1.0,Petrol,2004,160762,2680,49
C21583,VW,Passat,1.4,Diesel,2012,52145,19232,28
C48647,Toyota,Yaris,1.2,Petrol,1994,157528,1793,14
C43245,Ford,Mondeo,1.8,Hybrid,2015,56008,28118,15
C24483,Ford,Fiesta,1.4,Petrol,2010,58850,10120,28
C14010,VW,Golf,1.4,Diesel,2010,112189,8906,50
C01492,Ford,Fiesta,1.2,Diesel,1996,265299,713,14
C18806,Porsche,Cayenne,4.0,Petrol,2010,40210,44009,15
C49505,VW,Polo,1.0,Petrol,1999,134958,2432,20
C03114,Toyota,Prius,1.8,Hybrid,1991,267533,1054,28
C36709,Ford,Mondeo,1.6,Diesel,1990,182219,1677,44
C12180,Ford,Focus,1.8,Diesel,1998,123352,4960,6
C27167,VW,Golf,1.4,Petrol,2012,55019,14433,50
C15233,VW,Passat,1.8,Diesel,2008,82499,13662,31
C12104,Ford,Focus,1.8,Diesel,1996,130729,4098,48
C49419,VW,Passat,1.4,Diesel,2011,127963,10510,50
C32469,VW,Polo,1.4,Diesel,1991,157049,1481,49
C29914,Ford,Fiesta,1.0,Petrol,2012,44098,10718,41
C06667,Ford,Mondeo,1.6,Diesel,2006,136864,7103,44
C42852,Ford,Mondeo,1.6,Diesel,2012,46390,20168,16
C15598,VW,Golf,1.6,Petrol,1999,204340,2033,37
C44359,VW,Golf,1.4,Diesel,2014,62769,16474,18
C27596,BMW,M5,4.4,Petrol,1990,288332,2025,47
C12224,VW,Golf,2.0,Hybrid,1990,128468,2829,18
C39736,Ford,Fiesta,1.4,Petrol,1997,233120,1055,21
C03836,Toyota,Prius,1.4,Hybrid,1996,77408,6355,46
C38241,VW,Polo,1.6,Diesel,2004,111043,5424,13
C23847,VW,Passat,1.8,Diesel,1997,140527,4242,46
C00286,VW,Golf,1.8,Petrol,2010,70562,12942,50
C17042,Ford,Mondeo,1.8,Diesel,1991,216736,1403,13
C18576,Porsche,911,2.6,Petrol,1996,150283,9438,7
C25637,Ford,Focus,1.0,Petrol,2004,148817,4289,17
C33393,VW,Passat,1.4,Diesel,2018,18235,35009,31
C19661,Ford,Mondeo,1.6,Diesel,1986,147914,1712,11
C17006,Toyota,RAV4,2.2,Petrol,2000,161282,5365,28
C00448,VW,Golf,1.8,Hybrid,1993,206465,1702,29
C04292,VW,Passat,2.0,Diesel,2019,8379,47142,10
C17892,VW,Passat,1.8,Diesel,2003,108626,8106,30
C34152,Ford,Mondeo,1.4,Diesel,2006,126053,7235,23
C20603,Toyota,Yaris,1.0,Hybrid,2003,84634,6267,17
C28166,Ford,Mondeo,1.8,Diesel,2007,105839,10228,10
C08247,Toyota,Yaris,1.2,Hybrid,1992,169666,1701,40
C18249,Ford,Mondeo,1.6,Diesel,1999,148305,4061,6
C15383,VW,Polo,2.0,Petrol,2003,147439,4062,13
C45528,Ford,Fiesta,1.4,Petrol,2013,43875,13574,14
C27674,Toyota,RAV4,2.0,Hybrid,2004,124877,10749,1
C10399,Toyota,Yaris,1.2,Petrol,1998,116684,3242,42
C44068,Toyota,Prius,1.0,Hybrid,2016,39504,25987,17
C44939,Ford,Mondeo,1.4,Diesel,2014,39973,22412,49
C21081,VW,Polo,1.0,Petrol,2017,34416,16265,3
C16708,VW,Golf,1.4,Petrol,2014,74260,14535,14
C40189,Ford,Fiesta,1.0,Petrol,2005,50508,6461,35
C34196,Ford,Mondeo,2.0,Diesel,2022,4657,55558,22
C36796,Toyota,Prius,1.4,Hybrid,2009,63770,16564,41
C39053,Ford,Mondeo,2.0,Diesel,2015,22717,31636,15
C04738,BMW,X3,2.0,Diesel,2020,18968,52715,47
C39399,BMW,Z4,2.0,Petrol,2001,100250,7988,29
C30728,Porsche,Cayenne,3.0,Petrol,2008,116605,19771,21
C07050,Toyota,Prius,1.8,Hybrid,1995,243383,1722,14
C27976,VW,Passat,1.4,Diesel,2016,65289,23076,8
C35944,Ford,Fiesta,1.4,Petrol,2008,70504,8204,10
C00205,Toyota,Yaris,1.0,Petrol,2002,227469,1517,14
C30488,Ford,Focus,2.0,Diesel,2009,133780,10032,36
C18452,BMW,Z4,3.0,Petrol,2008,137261,11752,44
C20732,Ford,Mondeo,1.8,Diesel,2012,53710,20439,23
C31344,Ford,Fiesta,1.2,Petrol,1990,239977,575,1
C09982,Porsche,Cayenne,4.0,Diesel,1993,95275,10331,26
C10278,Ford,Mondeo,2.0,Diesel,2004,137485,6916,6
C01563,VW,Golf,1.6,Petrol,2009,78923,10785,40
C41850,Ford,Fiesta,1.4,Petrol,2015,16516,18152,29
C33629,Toyota,Yaris,1.2,Petrol,2002,135723,3649,16
C25796,VW,Golf,2.0,Hybrid,2012,26674,24542,36
C20647,Ford,Fiesta,1.2,Petrol,2004,137217,3558,13
C21702,Porsche,911,3.5,Petrol,1990,213100,4280,18
C38697,VW,Polo,1.2,Petrol,1996,182467,1471,24
C01969,Ford,Mondeo,1.4,Hybrid,2005,67876,11786,24
C35757,VW,Passat,1.4,Diesel,2012,49616,19538,17
C07351,VW,Passat,2.0,Petrol,1999,209255,2713,37
C34689,Ford,Fiesta,1.2,Diesel,2001,116361,3599,42
C24769,Ford,Focus,1.6,Hybrid,2011,40120,22605,24
C08411,Porsche,911,2.6,Petrol,2012,57998,54088,48
C30428,Ford,Mondeo,1.4,Petrol,1994,136761,2845,50
C11188,VW,Passat,1.8,Diesel,2015,58480,25586,34
C38022,BMW,M5,5.0,Petrol,1998,148599,12817,33
C14764,Ford,Mondeo,1.8,Diesel,2005,143469,6684,17
C38685,Ford,Mondeo,1.4,Diesel,2012,74185,15765,10
C21817,VW,Passat,1.4,Diesel,1996,156225,3079,34
C47821,VW,Golf,1.6,Diesel,2002,183673,3125,20
C14355,Ford,Fiesta,1.2,Petrol,1997,231079,995,5
C14201,Ford,Mondeo,1.4,Diesel,2019,29279,33300,42
C06043,VW,Passat,2.0,Petrol,1986,171248,1587,37
C42324,Toyota,Prius,1.8,Hybrid,1993,309697,808,4
C21975,VW,Golf,1.2,Petrol,2017,36680,20865,47
C03923,VW,Golf,1.6,Diesel,1997,192299,2077,20
C44567,Ford,Fiesta,1.4,Petrol,2012,38372,13126,35
C25881,Ford,Mondeo,1.8,Diesel,1989,371540,284,5
C22337,Toyota,RAV4,2.0,Hybrid,2011,118655,17984,36
C30358,VW,Golf,1.6,Petrol,2008,75120,10355,25
C17186,BMW,X3,2.4,Diesel,1996,171038,3943,22
C33695,VW,Polo,1.2,Petrol,1991,109262,1906,10
C04150,Ford,Mondeo,1.8,Hybrid,1991,156853,2692,36
C32847,Toyota,RAV4,2.4,Hybrid,2016,56736,42540,15
C21938,Ford,Fiesta,1.4,Petrol,1993,169753,1412,50
C00087,VW,Passat,1.8,Diesel,1991,155034,2526,18
C37414,BMW,Z4,3.0,Petrol,1994,151920,4104,42
C35888,VW,Polo,2.0,Petrol,1994,103370,3140,10
C05274,Toyota,Yaris,1.2,Hybrid,2012,88142,12204,36
C09634,Ford,Mondeo,1.6,Diesel,2000,196999,2873,50
C41869,Toyota,Yaris,1.0,Hybrid,2008,125251,6475,42
C23836,Toyota,Yaris,1.4,Hybrid,2008,90223,9949,40
C21708,Ford,Fiesta,1.4,Petrol,1996,151736,2005,31
C20357,VW,Passat,1.8,Petrol,1996,124750,4281,8
C45041,Toyota,RAV4,2.0,Hybrid,1996,175180,4181,34
C16658,VW,Polo,2.0,Petrol,2006,103130,7000,7
C14609,VW,Passat,2.0,Diesel,1999,163665,4226,21
C33081,VW,Polo,1.6,Petrol,2015,61866,15197,33
C25264,Ford,Focus,1.0,Diesel,2022,7311,39109,35
C45467,Ford,Focus,1.4,Petrol,2002,85259,7207,17
C34212,Toyota,Yaris,1.0,Petrol,2016,30209,17591,7
C32489,Toyota,Yaris,1.4,Petrol,1996,194475,1615,26
C06691,VW,Golf,2.0,Petrol,1995,148726,2798,11
C49133,Toyota,RAV4,2.0,Hybrid,2004,95965,13355,8
C27801,VW,Golf,1.6,Petrol,2014,41733,19140,26
C02716,Toyota,RAV4,1.8,Hybrid,2000,118799,8185,25
C11310,Ford,Mondeo,1.8,Hybrid,2000,197294,3473,34
C44045,VW,Passat,1.6,Petrol,2001,65994,8603,36
C42980,Toyota,Yaris,1.0,Hybrid,1998,67684,5040,23
C32068,VW,Passat,1.6,Diesel,2004,106355,8309,16
C46813,VW,Polo,2.0,Petrol,2009,114241,7869,47
C23934,Toyota,Yaris,1.0,Petrol,2004,107972,4715,2
C32741,Toyota,RAV4,2.4,Hybrid,2006,116461,14355,22
C26978,Ford,Mondeo,1.4,Diesel,2016,48301,24343,20
C37483,Ford,Mondeo,1.6,Hybrid,2017,57617,29982,1
C39924,Toyota,Yaris,1.4,Petrol,1998,87189,4349,37
C15539,Ford,Focus,2.0,Petrol,2019,21010,40077,16
C41364,VW,Golf,1.8,Petrol,1992,107492,3000,35
C11835,Porsche,718 Cayman,2.4,Petrol,2007,73524,19057,17
C44917,Toyota,RAV4,1.8,Hybrid,2008,99296,16146,23
C15485,Toyota,Yaris,1.4,Hybrid,2007,86476,9557,43
C41470,VW,Passat,2.0,Diesel,1999,263690,1732,31
C15761,Ford,Fiesta,1.2,Petrol,1992,199333,947,14
C15029,Ford,Focus,2.0,Petrol,2019,13908,41654,39
C00465,Porsche,Cayenne,3.5,Diesel,1998,83442,14668,10
C09088,Ford,Focus,1.6,Hybrid,2002,118173,7262,49
C03623,Toyota,Yaris,1.2,Petrol,2019,29951,23572,4
C24489,VW,Passat,2.0,Petrol,2012,81151,18076,36
C22137,Toyota,RAV4,1.8,Petrol,2007,79843,14451,19
C17934,Porsche,Cayenne,2.6,Petrol,1993,127889,6205,17
C47569,Porsche,911,2.6,Petrol,1996,196852,6355,22
C41671,Ford,Focus,1.4,Petrol,2019,35795,30818,47
C20032,VW,Golf,1.6,Hybrid,1994,174658,2263,32
C25457,VW,Polo,1.2,Petrol,2001,214905,1543,36
C09573,Ford,Mondeo,2.0,Diesel,2006,115671,9367,9
C24583,Ford,Mondeo,1.8,Diesel,2017,29045,33090,35
C23999,Ford,Focus,1.6,Petrol,2014,46889,22082,3
C08766,VW,Polo,1.2,Petrol,2016,36285,16487,24
C44855,Toyota,Prius,1.4,Hybrid,2017,46255,31552,35
C03201,VW,Passat,1.4,Diesel,2002,99962,7130,23
C37523,BMW,M5,4.0,Petrol,1989,309176,1481,44
C40915,Toyota,RAV4,2.2,Hybrid,2005,61421,18981,22
C05015,Toyota,RAV4,2.4,Petrol,2019,29306,51126,19
C21455,Toyota,Yaris,1.0,Hybrid,1998,216202,1543,1
C30589,BMW,X3,2.0,Diesel,2007,48420,18661,33
C39631,Ford,Mondeo,2.0,Diesel,2010,63260,17733,7
C30168,Toyota,Yaris,1.0,Hybrid,2020,18591,29416,40
C26523,Toyota,RAV4,2.0,Hybrid,2006,59922,19534,31
C26648,BMW,Z4,2.4,Petrol,1994,204107,2350,15
C46516,VW,Polo,1.0,Petrol,2018,14403,19451,36
C33581,VW,Passat,1.8,Diesel,2010,106527,13131,8
C44085,Toyota,Yaris,1.2,Hybrid,2020,20151,31949,6
C46842,Porsche,911,2.2,Petrol,2010,91584,34672,45
C39104,BMW,X3,3.0,Diesel,2004,89165,14271,6
C37781,Toyota,RAV4,1.8,Hybrid,1985,208882,1420,26
C09173,Toyota,Prius,1.4,Hybrid,2004,95898,9511,33
C29774,VW,Passat,1.4,Diesel,2007,56856,13376,21
C28712,Toyota,RAV4,2.4,Hybrid,2013,83008,29225,29
C47437,Ford,Fiesta,1.0,Petrol,1996,187824,1249,24
C28451,Toyota,Prius,1.8,Hybrid,2003,123726,8189,24
C32389,Toyota,RAV4,2.0,Petrol,1996,130984,5009,48
C31852,Ford,Fiesta,1.2,Petrol,2010,67906,8831,39
C26783,Toyota,RAV4,2.0,Hybrid,2008,103695,16479,33
C19829,Toyota,RAV4,1.8,Hybrid,2003,80134,13256,23
C12249,VW,Golf,1.8,Diesel,2007,87336,9914,41
C42348,Ford,Fiesta,1.2,Petrol,2007,98746,5832,36
C06119,Toyota,RAV4,2.2,Hybrid,2015,23884,46392,1
C49747,Ford,Mondeo,1.8,Diesel,1991,210712,1481,47
C47954,Ford,Focus,1.8,Petrol,1996,106793,4688,34
C28388,Ford,Mondeo,1.6,Diesel,1993,197157,1799,45
C03877,VW,Polo,2.0,Petrol,2019,22375,28153,50
C48291,BMW,Z4,2.0,Petrol,2008,96759,13067,26
C24386,Toyota,RAV4,2.2,Hybrid,2002,130226,9462,12
C01304,VW,Polo,1.0,Petrol,2015,48959,13040,38
C46523,BMW,X3,3.0,Diesel,2012,50055,31575,15
C40058,Toyota,Yaris,1.0,Hybrid,2001,77754,5752,13
C46628,Toyota,Yaris,1.0,Petrol,2014,75029,11618,11
C02651,Toyota,Prius,1.0,Hybrid,2001,141024,4660,35
C47760,Ford,Focus,1.8,Diesel,2010,46424,18890,20
C25829,Porsche,Cayenne,2.6,Petrol,2011,38730,38264,14
C06687,BMW,X3,3.0,Diesel,2013,54602,32801,35
C40626,Ford,Focus,1.6,Diesel,2004,175896,4544,33
C06347,Toyota,Prius,1.4,Hybrid,2012,114162,14161,16
C33024,VW,Polo,1.4,Petrol,2010,124806,6489,30
C47140,VW,Passat,1.8,Diesel,2013,32025,26321,3
C27640,VW,Polo,1.2,Petrol,2006,57607,7424,19
C03442,Ford,Mondeo,2.0,Diesel,1997,117678,5063,30
C40080,VW,Passat,1.6,Diesel,2004,106150,8322,19
C33531,VW,Golf,1.2,Petrol,2002,63615,6490,33
C27838,Toyota,Yaris,1.4,Hybrid,2003,54705,9054,50
C14982,VW,Golf,1.6,Diesel,2007,78848,9916,19
C35320,BMW,Z4,2.0,Petrol,1999,213858,2745,33
C45388,Toyota,Yaris,1.4,Hybrid,2012,64293,15509,21
C24058,Toyota,RAV4,2.2,Hybrid,2004,56106,18374,36
C17905,BMW,X3,3.0,Diesel,2003,80802,14156,33
C30408,VW,Passat,1.4,Diesel,1989,59703,3955,33
C02134,Ford,Focus,1.8,Petrol,1994,215820,1661,50
C13759,VW,Golf,2.0,Diesel,2008,14775,17563,14
C10334,Ford,Fiesta,1.0,Diesel,2018,15963,19734,49
C14858,VW,Golf,2.0,Petrol,2018,39779,28269,4
C05118,VW,Passat,2.0,Diesel,2005,88325,11319,28
C41437,VW,Passat,1.8,Diesel,1993,234411,1443,13
C41795,Toyota,Yaris,1.4,Petrol,2013,62344,13992,32
C18154,Toyota,RAV4,2.2,Hybrid,2004,132469,10623,40
C29422,VW,Polo,1.6,Diesel,2018,27043,24095,21
C04991,Ford,Fiesta,1.0,Petrol,2013,82192,8936,38
C06147,Ford,Mondeo,2.0,Diesel,2012,47722,22365,26
C18192,Ford,Fiesta,1.2,Petrol,1991,250721,557,11
C15552,VW,Polo,1.0,Petrol,2008,116265,5125,43
C28916,VW,Golf,1.6,Petrol,1992,235631,962,37
C31197,Ford,Focus,1.4,Petrol,1997,104147,4507,22
C32812,Ford,Mondeo,1.8,Hybrid,1999,117057,6302,23
C39172,Ford,Fiesta,1.2,Diesel,2007,88170,6607,38
C42305,Porsche,718 Cayman,4.0,Petrol,2016,30921,58563,21
C20231,VW,Passat,1.6,Diesel,1996,139220,3781,29
C29463,VW,Golf,1.2,Petrol,2018,49265,20667,12
C02259,VW,Polo,2.0,Petrol,2004,103532,6108,39
C15126,Ford,Fiesta,1.0,Petrol,1993,335665,259,42
C33361,Toyota,Prius,1.8,Hybrid,2019,25436,46208,4
C48555,Ford,Mondeo,1.8,Diesel,1993,210403,1697,39
C04421,VW,Polo,1.4,Petrol,2015,59884,14399,41
C25770,Toyota,Prius,1.8,Hybrid,2011,107067,15844,22
C48050,VW,Polo,1.6,Petrol,2004,97267,5720,13
C28236,Toyota,Yaris,1.4,Petrol,2002,144218,3682,18
C31702,Porsche,Cayenne,3.0,Petrol,1991,133957,5561,13
C20973,Ford,Focus,1.4,Diesel,2003,179755,3847,33
C48976,VW,Polo,1.6,Petrol,2015,60060,15376,47
C18667,Ford,Focus,1.0,Diesel,2018,20390,27932,8
C02053,Ford,Mondeo,1.6,Diesel,1989,67674,3799,17
C45322,Ford,Fiesta,1.2,Petrol,1995,126832,2119,28
C15094,Ford,Fiesta,1.4,Petrol,2019,31606,21780,10
C00264,Toyota,Prius,1.4,Hybrid,1996,188308,2658,48
C26928,Ford,Focus,1.0,Petrol,1989,100149,2301,43
C45067,Toyota,Prius,1.4,Hybrid,2018,19749,39349,8
C46859,VW,Passat,1.4,Diesel,2020,16451,40392,28
C28666,Ford,Mondeo,2.0,Diesel,2005,129953,7847,4
C12793,Toyota,RAV4,2.0,Hybrid,1991,182876,2805,22
C21290,VW,Polo,1.0,Petrol,1984,327833,157,48
C01195,VW,Polo,1.0,Petrol,2010,81108,7565,2
C45405,Toyota,Yaris,1.0,Hybrid,1991,157917,1603,49
C49644,Ford,Mondeo,2.0,Hybrid,2005,64471,14407,3
C03178,Ford,Focus,2.0,Diesel,2006,79624,12282,39
C34279,Toyota,RAV4,1.8,Petrol,2013,83904,20960,48
C26101,VW,Polo,1.0,Petrol,1992,299639,352,49
C13005,Toyota,RAV4,2.2,Hybrid,1996,181010,4172,30
C01818,BMW,X3,2.0,Diesel,1999,90648,8261,15
C37114,VW,Golf,1.6,Diesel,2000,65146,6818,13
C38943,Toyota,Prius,1.0,Hybrid,2007,84060,10680,2
C19317,Toyota,Prius,1.4,Hybrid,2007,83881,12652,11
C24309,Toyota,Yaris,1.2,Hybrid,2002,40398,8565,4
C08903,Ford,Fiesta,1.2,Petrol,2021,11779,25715,16
C33992,VW,Polo,1.4,Petrol,2008,126454,5606,21
